age,gender,height,weight,attitude,prepare_hours,class_type,pass_rate,glasses,classhw,care,label
29,M,168,87,Serious,6,Online,Low,0,Low,No,bad
36,F,147,94,Serious,5,Physical,High,1,Low,Yes,good
32,F,151,65,Serious,4,Physical,High,0,Middle,Yes,good
37,M,188,94,Serious,3,Physical,High,1,Middle,Yes,good
46,M,175,87,Serious,5,Physical,High,0,High,Yes,good
61,F,153,87,Serious,1,Physical,High,1,Low,No,bad
31,M,190,83,Serious,4,Physical,High,1,Middle,Yes,good
36,M,185,46,Serious,4,Physical,High,0,Middle,Yes,good
26,M,151,91,Serious,4,Physical,Low,1,Low,No,bad
40,M,158,46,Serious,3,Physical,High,1,High,Yes,good
58,M,160,41,Free,5,Online,Low,1,Low,Yes,bad
46,M,175,41,Serious,3,Physical,High,0,Low,Yes,good
61,F,173,58,Free,1,Physical,Low,0,Low,No,bad
28,M,149,81,Serious,6,Online,Low,0,Middle,No,bad
64,M,161,43,Serious,4,Physical,High,0,Low,Yes,good
65,M,183,83,Free,3,Physical,High,1,Low,Yes,bad
44,F,184,86,Serious,6,Physical,High,1,Low,Yes,good
54,F,165,62,Serious,3,Physical,Low,1,High,No,bad
39,F,180,49,Serious,3,Online,Low,0,High,Yes,bad
59,F,186,41,Serious,4,Physical,Low,1,Low,No,bad
40,M,165,57,Serious,5,Physical,High,1,Low,No,bad
42,F,171,67,Serious,6,Physical,High,0,Low,Yes,good
35,F,170,76,Free,1,Physical,Low,1,High,No,bad
37,F,159,74,Serious,1,Online,Low,1,Middle,Yes,bad
61,F,189,79,Free,0,Online,Low,1,High,No,bad
51,F,159,73,Serious,3,Physical,Low,1,High,Yes,bad
61,M,177,80,Serious,6,Physical,Low,1,Middle,Yes,bad
65,M,144,51,Free,4,Online,Low,1,Low,No,bad
42,M,144,92,Serious,5,Physical,High,0,High,Yes,good
28,F,150,64,Free,2,Physical,High,0,Middle,Yes,bad
36,M,166,93,Serious,2,Online,Low,0,Middle,Yes,bad
26,M,172,81,Serious,2,Physical,Low,1,Middle,No,bad
44,F,167,49,Serious,4,Physical,High,0,Low,Yes,good
26,M,145,85,Serious,4,Physical,High,0,Low,Yes,good
59,M,153,97,Free,2,Physical,Low,1,Middle,Yes,bad
65,F,189,71,Serious,6,Physical,High,1,Low,Yes,good
25,M,177,54,Serious,4,Physical,High,1,Middle,Yes,good
49,F,172,97,Serious,0,Online,High,1,High,No,bad
29,F,177,40,Serious,4,Physical,High,0,Middle,Yes,good
48,F,170,75,Serious,4,Physical,Low,0,Middle,No,bad
42,F,170,99,Serious,4,Physical,High,1,High,Yes,good
62,M,145,60,Free,5,Physical,Low,1,High,Yes,bad
38,M,188,91,Free,6,Physical,Low,1,Middle,Yes,bad
33,F,149,98,Free,2,Online,High,1,Middle,No,bad
34,M,154,50,Serious,3,Physical,High,0,Low,Yes,good
56,M,169,99,Serious,3,Physical,High,0,High,No,bad
40,M,141,54,Free,1,Physical,Low,0,High,Yes,bad
51,F,150,53,Free,3,Online,High,0,High,Yes,bad
58,F,142,60,Serious,5,Physical,High,0,High,Yes,good
43,M,179,67,Free,0,Physical,High,1,Middle,No,bad
55,F,172,93,Free,2,Physical,High,0,High,Yes,bad
62,M,180,76,Serious,2,Online,High,0,High,Yes,bad
45,F,178,100,Serious,5,Physical,High,1,Middle,Yes,good
47,F,164,50,Serious,6,Physical,High,0,Low,Yes,good
60,F,150,51,Serious,6,Physical,High,0,High,Yes,good
51,M,181,79,Serious,0,Physical,Low,1,Middle,No,bad
64,F,187,49,Serious,4,Physical,High,1,Middle,Yes,good
32,M,148,99,Serious,3,Physical,High,1,Middle,Yes,good
28,M,152,60,Serious,6,Physical,High,1,Low,Yes,good
54,F,180,84,Serious,4,Physical,High,1,Low,Yes,good
31,M,145,60,Serious,6,Physical,High,0,High,Yes,good
60,M,165,50,Serious,6,Physical,High,0,Low,Yes,good
58,F,169,64,Free,5,Online,High,0,Middle,Yes,bad
57,F,179,70,Serious,3,Physical,High,1,Low,Yes,good
42,M,150,40,Serious,1,Physical,High,0,Low,No,bad
55,M,175,94,Serious,5,Physical,High,1,Low,Yes,good
37,M,144,90,Serious,5,Physical,High,0,Low,Yes,good
32,F,154,73,Free,6,Online,High,0,Middle,No,bad
48,F,179,68,Serious,4,Physical,High,0,Middle,Yes,good
39,F,177,52,Serious,3,Physical,High,1,High,Yes,good
27,M,148,96,Serious,5,Physical,High,1,High,Yes,good
31,M,169,48,Serious,6,Physical,High,0,Low,Yes,good
31,F,142,47,Serious,2,Physical,High,0,High,No,bad
62,F,177,99,Serious,5,Physical,High,0,Middle,Yes,good
31,M,186,51,Free,0,Physical,Low,1,Low,Yes,bad
58,M,151,82,Free,2,Physical,Low,1,Low,No,bad
56,M,155,62,Free,4,Physical,High,1,Low,No,bad
38,M,190,46,Serious,1,Online,Low,1,Low,Yes,bad
45,M,141,64,Serious,2,Online,High,1,Middle,No,bad
62,F,148,51,Serious,4,Online,Low,0,Middle,Yes,bad
32,F,177,85,Free,4,Online,Low,1,Middle,Yes,bad
32,F,176,58,Free,0,Online,High,1,High,Yes,bad
58,F,180,64,Serious,3,Online,High,1,High,No,bad
60,F,146,48,Serious,6,Physical,High,1,High,Yes,good
29,F,169,44,Serious,6,Physical,Low,0,Middle,No,bad
26,F,150,100,Free,2,Online,Low,1,High,No,bad
32,F,161,41,Serious,4,Physical,Low,0,Middle,No,bad
32,M,178,46,Serious,4,Physical,High,0,High,Yes,good
52,M,145,62,Serious,0,Online,High,1,Middle,No,bad
54,F,164,46,Serious,6,Physical,High,1,High,Yes,good
46,F,157,57,Serious,5,Online,High,1,Low,No,bad
36,M,161,46,Serious,6,Physical,High,1,Low,Yes,good
42,M,156,71,Serious,5,Physical,Low,1,Low,Yes,bad
62,M,147,73,Serious,3,Physical,High,1,Middle,Yes,good
32,M,158,49,Serious,4,Physical,High,0,Low,Yes,good
47,F,166,50,Serious,2,Physical,Low,1,Middle,Yes,bad
55,M,140,70,Serious,2,Online,High,1,Low,No,bad
43,M,164,41,Serious,5,Physical,High,1,Low,Yes,good
26,F,160,100,Serious,6,Physical,High,0,High,Yes,good
37,F,176,59,Serious,4,Physical,High,0,Low,Yes,good
49,F,159,82,Serious,3,Physical,High,1,High,Yes,good
50,M,166,82,Serious,4,Physical,High,1,High,Yes,good
50,F,166,90,Serious,4,Physical,High,1,Low,Yes,good
49,M,145,63,Serious,4,Physical,High,1,Low,Yes,good
45,F,162,50,Serious,3,Online,High,0,High,No,bad
60,M,157,65,Serious,5,Physical,High,0,Middle,Yes,good
33,F,153,100,Serious,3,Physical,High,0,High,Yes,good
65,F,153,71,Free,0,Online,High,0,High,No,bad
58,M,157,67,Serious,4,Physical,High,1,Middle,Yes,good
31,F,156,83,Serious,5,Physical,Low,1,High,No,bad
31,F,179,71,Serious,1,Online,Low,1,High,Yes,bad
55,M,142,91,Serious,5,Physical,High,1,Low,Yes,good
33,M,186,54,Free,1,Online,Low,1,Middle,Yes,bad
48,F,182,61,Serious,0,Physical,High,1,High,Yes,bad
65,M,140,78,Serious,4,Physical,High,1,High,Yes,good
25,M,187,100,Serious,4,Physical,High,0,Low,Yes,good
32,M,161,69,Serious,4,Online,Low,0,Low,No,bad
60,F,181,70,Serious,6,Physical,High,0,Middle,No,bad
26,M,179,48,Serious,5,Physical,High,1,Middle,No,bad
38,M,146,49,Serious,3,Physical,Low,0,Low,No,bad
34,M,150,49,Free,5,Online,High,0,Low,No,bad
63,F,188,70,Serious,5,Physical,High,0,Middle,Yes,good
27,M,167,60,Serious,4,Physical,High,0,Low,Yes,good
37,F,144,74,Serious,5,Physical,High,1,High,Yes,good
54,F,150,84,Serious,3,Physical,Low,1,Low,Yes,bad
57,F,182,71,Serious,4,Physical,High,1,High,Yes,good
32,M,165,40,Serious,3,Physical,High,0,High,Yes,good
56,M,178,89,Free,6,Physical,High,1,Low,Yes,bad
65,M,185,71,Serious,0,Physical,Low,0,Middle,Yes,bad
57,F,184,62,Serious,6,Physical,High,0,Low,Yes,good
41,M,166,88,Free,4,Physical,High,0,Middle,No,bad
63,M,177,51,Free,0,Online,High,0,Low,Yes,bad
32,F,181,86,Free,6,Physical,Low,1,High,No,bad
62,M,163,99,Serious,3,Physical,High,0,Middle,Yes,good
27,F,141,100,Serious,4,Physical,High,1,Middle,Yes,good
62,M,154,62,Serious,6,Physical,High,1,Low,Yes,good
42,M,185,40,Free,5,Physical,High,1,High,Yes,bad
37,M,174,67,Free,0,Online,High,1,High,Yes,bad
32,M,142,61,Serious,4,Online,High,0,Middle,Yes,bad
52,M,157,65,Serious,2,Online,Low,0,Middle,Yes,bad
47,M,147,94,Free,5,Online,High,1,Middle,Yes,bad
53,M,170,67,Serious,4,Physical,High,1,Middle,Yes,good
57,M,179,53,Serious,6,Online,High,0,Low,No,bad
41,F,186,57,Serious,5,Physical,High,0,Low,Yes,good
26,F,160,67,Free,3,Physical,Low,0,Low,Yes,bad
56,M,164,47,Serious,3,Online,High,1,Middle,No,bad
55,F,172,56,Serious,3,Physical,High,0,Middle,Yes,good
26,M,188,79,Serious,5,Physical,High,0,Middle,Yes,good
60,M,155,91,Serious,4,Physical,High,1,High,Yes,good
51,F,183,61,Serious,5,Online,Low,1,Low,Yes,bad
36,M,157,73,Serious,6,Physical,High,1,Middle,Yes,good
36,M,181,61,Serious,6,Online,High,1,Middle,No,bad
65,F,144,73,Serious,3,Physical,High,1,Middle,Yes,good
51,F,161,98,Serious,3,Physical,High,0,Low,Yes,good
47,M,167,56,Serious,3,Physical,High,1,Middle,Yes,good
46,F,147,95,Serious,6,Online,Low,1,High,No,bad
25,M,177,70,Serious,3,Physical,Low,1,Middle,No,bad
27,F,166,92,Serious,5,Physical,High,0,Low,Yes,good
51,F,170,51,Serious,3,Physical,High,0,High,Yes,good
36,M,164,70,Serious,4,Physical,High,1,High,Yes,good
32,M,158,100,Serious,0,Physical,Low,0,Low,No,bad
31,M,141,89,Serious,3,Physical,High,0,High,Yes,good
59,F,163,74,Serious,4,Physical,High,1,Low,Yes,good
29,F,177,94,Free,1,Physical,High,0,High,No,bad
61,F,165,48,Serious,3,Physical,High,1,High,Yes,good
38,F,187,96,Serious,5,Physical,Low,1,Middle,Yes,bad
55,M,150,48,Serious,6,Physical,High,1,Low,Yes,good
58,M,158,53,Free,0,Physical,Low,0,High,No,bad
39,F,184,69,Free,1,Online,Low,1,High,Yes,bad
46,F,179,43,Serious,6,Physical,High,0,Low,Yes,good
46,M,162,69,Free,0,Physical,High,1,High,Yes,bad
26,F,147,57,Free,3,Online,High,0,Middle,Yes,bad
35,F,157,88,Free,6,Physical,Low,1,Middle,No,bad
59,M,164,96,Serious,5,Physical,High,1,High,Yes,good
44,M,187,100,Serious,5,Physical,High,1,Middle,Yes,good
62,M,180,63,Serious,0,Online,High,1,Middle,No,bad
52,M,164,50,Serious,0,Physical,High,1,Low,Yes,bad
37,F,167,85,Free,5,Physical,High,1,Middle,Yes,bad
47,F,166,73,Serious,3,Physical,High,0,Middle,Yes,good
55,M,179,67,Serious,4,Physical,High,0,Low,Yes,good
52,F,148,47,Serious,3,Physical,Low,1,Middle,No,bad
53,M,182,68,Serious,4,Physical,High,0,High,Yes,good
39,M,140,45,Serious,6,Physical,High,0,High,Yes,good
32,M,151,54,Serious,5,Physical,High,1,High,Yes,good
48,F,150,44,Serious,1,Physical,High,0,Low,No,bad
55,F,165,66,Free,1,Physical,High,0,Middle,No,bad
32,M,163,71,Serious,4,Physical,High,0,Low,Yes,good
34,F,185,80,Free,1,Online,High,0,Low,Yes,bad
59,M,143,67,Serious,4,Physical,High,1,High,Yes,good
32,F,179,96,Free,6,Physical,Low,0,High,No,bad
60,F,148,63,Serious,3,Physical,High,0,Low,Yes,good
63,F,180,79,Serious,2,Physical,High,0,High,No,bad
45,M,150,61,Serious,3,Physical,High,1,High,Yes,good
33,M,155,65,Serious,0,Physical,High,0,Middle,No,bad
50,F,143,50,Serious,3,Physical,High,1,Middle,Yes,good
37,M,189,79,Free,2,Online,Low,0,Middle,No,bad
27,M,181,64,Serious,6,Physical,High,0,High,Yes,good
60,M,186,84,Serious,6,Physical,High,0,High,Yes,good
50,F,184,81,Serious,5,Physical,Low,1,Middle,No,bad
47,M,171,69,Serious,6,Physical,High,1,Middle,Yes,good
58,M,173,84,Free,4,Online,Low,1,Low,Yes,bad
60,M,159,69,Free,2,Online,High,1,Low,Yes,bad
48,F,186,71,Free,0,Physical,High,1,High,Yes,bad
32,M,141,43,Serious,5,Physical,High,1,Low,Yes,good
47,F,155,59,Serious,6,Physical,High,1,High,Yes,good
55,F,160,48,Free,4,Online,High,0,Middle,No,bad
25,M,164,84,Serious,5,Physical,High,0,Low,Yes,good
64,F,171,46,Serious,6,Online,Low,1,High,No,bad
50,F,171,64,Serious,4,Online,High,1,High,No,bad
64,M,185,95,Serious,4,Physical,High,0,High,Yes,good
45,F,157,69,Serious,4,Physical,High,1,Middle,Yes,good
58,F,146,66,Serious,5,Physical,High,1,High,Yes,good
43,F,178,68,Free,1,Online,High,1,Low,Yes,bad
54,M,177,76,Free,5,Physical,High,0,Middle,Yes,bad
39,F,140,64,Free,2,Online,High,0,High,Yes,bad
29,F,162,50,Serious,3,Physical,High,1,High,Yes,good
44,F,142,96,Serious,4,Physical,High,0,Middle,Yes,good
30,M,149,72,Serious,6,Online,Low,1,High,No,bad
41,F,190,64,Free,3,Online,High,1,Middle,Yes,bad
62,M,164,98,Serious,0,Online,Low,1,Middle,No,bad
27,F,187,81,Serious,5,Physical,Low,1,High,No,bad
61,M,190,69,Free,6,Online,High,1,Low,Yes,bad
33,F,186,79,Free,4,Physical,Low,0,Low,Yes,bad
55,F,164,92,Serious,3,Physical,High,0,High,Yes,good
47,F,158,81,Free,1,Online,Low,1,Low,Yes,bad
41,M,178,44,Serious,6,Physical,High,1,Middle,Yes,good
54,M,184,74,Free,5,Physical,High,1,Middle,No,bad
61,F,142,52,Serious,3,Physical,High,1,Low,Yes,good
39,M,167,83,Serious,5,Physical,High,0,Low,Yes,good
58,M,157,60,Serious,3,Physical,High,0,High,Yes,good
30,M,190,83,Serious,3,Physical,High,0,High,Yes,good
38,F,141,65,Serious,1,Online,High,0,Low,Yes,bad
33,F,154,95,Serious,0,Physical,High,1,Low,Yes,bad
43,F,141,43,Serious,4,Physical,Low,1,High,No,bad
59,M,153,64,Serious,2,Online,Low,1,High,Yes,bad
26,M,170,90,Free,3,Online,Low,1,Middle,Yes,bad
48,M,187,56,Serious,0,Physical,High,1,Low,No,bad
39,M,172,50,Serious,4,Physical,Low,1,Middle,No,bad
36,F,158,77,Serious,3,Physical,High,0,Middle,Yes,good
55,F,164,80,Free,2,Online,Low,1,Middle,No,bad
64,M,171,49,Serious,4,Online,High,0,Low,Yes,bad
43,M,164,65,Serious,4,Physical,High,1,High,Yes,good
60,M,141,78,Free,5,Online,High,1,High,No,bad
53,M,186,72,Free,2,Online,Low,0,Low,No,bad
30,M,167,96,Serious,5,Physical,High,1,Middle,Yes,good
35,M,151,85,Serious,4,Physical,High,0,High,Yes,good
29,F,187,40,Serious,6,Physical,High,1,High,Yes,good
38,M,187,63,Serious,3,Physical,High,0,Middle,Yes,good
27,M,174,49,Serious,5,Physical,High,1,Middle,Yes,good
47,F,179,95,Serious,4,Physical,High,0,Low,Yes,good
65,M,175,91,Serious,6,Physical,High,0,Low,Yes,good
42,F,179,56,Serious,3,Physical,High,0,High,Yes,good
39,M,159,82,Serious,3,Physical,High,1,Low,Yes,good
28,F,188,89,Serious,3,Physical,High,1,Low,Yes,good
40,M,141,46,Serious,3,Physical,High,1,Low,Yes,good
34,M,149,84,Free,5,Online,High,0,High,No,bad
40,M,144,100,Serious,3,Physical,High,0,Low,Yes,good
29,F,168,51,Serious,6,Physical,High,1,Low,Yes,good
62,M,142,92,Serious,1,Physical,Low,1,Low,Yes,bad
53,F,172,49,Serious,5,Physical,High,0,Middle,Yes,good
38,F,185,86,Serious,4,Online,Low,0,Low,Yes,bad
60,M,144,94,Serious,4,Physical,High,0,Low,Yes,good
58,F,144,70,Serious,3,Physical,Low,1,Middle,Yes,bad
44,M,157,49,Serious,5,Physical,High,1,Low,Yes,good
34,F,188,61,Serious,5,Physical,High,0,Middle,Yes,good
34,F,188,50,Serious,0,Online,Low,0,Low,Yes,bad
37,M,185,94,Serious,6,Physical,High,0,High,Yes,good
38,M,161,83,Serious,4,Physical,High,1,Low,Yes,good
40,M,189,48,Serious,5,Physical,High,1,Low,Yes,good
61,M,187,49,Serious,3,Physical,High,1,Middle,Yes,good
37,F,150,83,Serious,4,Physical,High,0,High,Yes,good
61,M,182,92,Serious,6,Physical,High,0,High,Yes,good
29,F,143,93,Serious,3,Online,Low,1,High,No,bad
31,M,151,58,Free,2,Online,Low,0,Low,Yes,bad
28,M,162,68,Serious,3,Online,High,1,High,No,bad
29,F,165,68,Serious,3,Physical,High,0,Middle,Yes,good
55,F,172,97,Free,4,Online,High,1,Low,Yes,bad
28,M,169,76,Serious,4,Physical,High,0,Low,Yes,good
33,M,160,51,Serious,3,Physical,High,1,Low,Yes,good
40,M,166,42,Free,6,Online,High,1,Middle,Yes,bad
50,M,155,72,Serious,1,Physical,High,1,High,No,bad
64,M,168,58,Serious,4,Physical,High,0,Low,Yes,good
51,M,159,45,Serious,4,Physical,High,1,Low,Yes,good
33,M,183,88,Serious,6,Physical,High,0,Low,Yes,good
36,M,167,81,Serious,5,Physical,High,1,Middle,Yes,good
38,F,175,84,Serious,1,Online,Low,1,Middle,No,bad
46,M,145,71,Free,4,Online,Low,0,High,No,bad
29,M,173,97,Free,4,Online,Low,0,Low,No,bad
25,M,185,41,Serious,4,Physical,High,0,Low,Yes,good
34,M,178,42,Serious,3,Physical,High,0,High,Yes,good
44,M,171,87,Free,3,Physical,High,0,High,Yes,bad
45,M,142,82,Free,5,Online,Low,0,High,Yes,bad
32,M,173,52,Serious,5,Physical,Low,0,Low,Yes,bad
33,F,179,43,Free,3,Physical,High,0,Middle,No,bad
56,M,141,81,Serious,6,Physical,High,1,Middle,Yes,good
28,F,151,49,Serious,5,Physical,High,1,High,Yes,good
64,M,154,83,Free,2,Online,High,1,High,No,bad
29,F,150,89,Serious,4,Physical,High,1,High,Yes,good
61,F,143,85,Free,4,Online,Low,0,Low,Yes,bad
31,M,160,79,Serious,5,Physical,High,0,Low,Yes,good
26,M,145,60,Serious,6,Online,High,0,Low,No,bad
41,M,140,87,Serious,6,Physical,High,0,High,Yes,good
56,F,153,66,Serious,4,Physical,High,1,High,Yes,good
28,M,184,83,Serious,4,Physical,High,1,Low,No,bad
50,F,150,46,Serious,5,Online,High,0,Low,No,bad
29,M,149,61,Serious,5,Physical,High,1,Middle,Yes,good
60,F,185,65,Serious,6,Online,Low,1,High,Yes,bad
42,F,148,77,Free,6,Physical,Low,0,High,No,bad
47,M,143,80,Free,6,Physical,High,1,High,No,bad
56,M,150,86,Serious,6,Physical,High,0,Middle,Yes,good
31,F,143,50,Serious,2,Physical,Low,0,High,Yes,bad
59,M,186,72,Serious,6,Physical,High,0,High,Yes,good
34,M,177,95,Serious,3,Physical,High,1,Low,Yes,good
40,F,178,89,Serious,2,Online,Low,0,Low,No,bad
65,F,158,84,Serious,2,Online,Low,1,High,No,bad
63,F,146,99,Free,6,Online,High,1,Middle,Yes,bad
34,F,155,57,Serious,5,Physical,High,1,Low,Yes,good
61,F,150,88,Free,5,Physical,High,0,Middle,No,bad
59,M,141,76,Serious,3,Online,High,0,High,No,bad
50,M,185,92,Serious,6,Physical,High,1,Low,Yes,good
26,M,168,85,Serious,1,Online,High,1,High,No,bad
25,F,162,90,Serious,4,Physical,High,1,High,Yes,good
28,F,145,62,Free,5,Online,Low,0,High,Yes,bad
42,F,172,68,Serious,5,Physical,High,1,Low,Yes,good
47,F,186,77,Serious,6,Online,Low,1,Middle,Yes,bad
38,M,154,94,Serious,4,Physical,High,0,High,Yes,good
45,M,164,52,Free,0,Online,Low,1,High,Yes,bad
36,M,164,60,Free,6,Physical,Low,0,Middle,No,bad
40,F,150,68,Free,1,Physical,Low,0,Low,Yes,bad
34,M,160,99,Serious,4,Physical,High,1,Middle,Yes,good
65,M,185,88,Serious,4,Physical,High,0,Middle,Yes,good
50,F,157,55,Serious,3,Physical,High,0,High,Yes,good
41,M,153,94,Free,5,Physical,High,1,Low,Yes,bad
60,M,152,40,Serious,4,Physical,High,1,Middle,Yes,good
51,F,190,65,Free,5,Physical,Low,0,Low,Yes,bad
61,M,175,52,Serious,4,Physical,High,0,High,Yes,good
45,M,186,56,Serious,1,Online,High,1,High,No,bad
52,F,170,93,Serious,3,Physical,High,1,High,Yes,good
60,F,162,52,Serious,6,Physical,Low,0,Middle,Yes,bad
56,F,145,56,Serious,6,Physical,High,0,Middle,Yes,good
28,M,183,88,Free,2,Online,High,0,Low,No,bad
61,M,176,47,Serious,6,Physical,Low,0,Low,No,bad
46,F,182,79,Free,3,Physical,Low,0,Middle,No,bad
34,M,165,62,Serious,6,Physical,High,0,Middle,Yes,good
26,M,165,90,Serious,3,Online,Low,0,Middle,Yes,bad
59,M,179,97,Free,3,Online,Low,0,Low,Yes,bad
41,F,174,95,Serious,4,Physical,High,0,High,Yes,good
25,F,179,43,Serious,5,Online,Low,1,Low,No,bad
25,M,167,72,Serious,6,Physical,High,0,Low,Yes,good
50,M,152,67,Free,4,Physical,High,0,High,No,bad
43,F,170,75,Serious,2,Physical,Low,0,High,Yes,bad
30,F,167,54,Serious,5,Physical,High,1,High,Yes,good
55,M,143,54,Serious,4,Physical,Low,0,Middle,Yes,bad
29,F,181,66,Serious,3,Physical,High,0,Low,Yes,good
60,F,145,61,Free,3,Online,Low,1,High,No,bad
44,F,158,40,Free,6,Physical,High,0,High,Yes,bad
53,F,162,51,Serious,6,Physical,High,1,Low,Yes,good
27,M,180,80,Free,3,Online,Low,1,High,No,bad
35,F,146,71,Serious,6,Physical,High,0,Low,Yes,good
54,M,171,41,Serious,6,Online,Low,1,Low,Yes,bad
52,M,185,98,Serious,0,Physical,High,0,High,No,bad
64,M,156,41,Serious,6,Physical,High,0,Low,Yes,good
25,F,188,89,Free,5,Physical,Low,0,Middle,Yes,bad
52,F,176,92,Serious,1,Physical,Low,1,High,No,bad
63,M,160,96,Free,1,Physical,Low,1,Low,No,bad
26,F,182,72,Serious,6,Physical,High,1,Low,Yes,good
51,M,150,78,Serious,3,Physical,High,0,Middle,Yes,good
33,F,164,46,Serious,6,Physical,High,0,High,Yes,good
35,M,183,82,Serious,5,Physical,High,1,High,Yes,good
60,M,181,81,Free,6,Online,Low,0,Middle,No,bad
44,M,185,98,Serious,5,Physical,Low,0,High,Yes,bad
31,M,149,87,Serious,6,Online,High,1,High,No,bad
59,M,177,72,Free,6,Online,Low,0,Middle,No,bad
50,M,181,79,Free,1,Online,Low,1,High,No,bad
48,F,163,98,Serious,5,Physical,High,0,Low,Yes,good
32,F,190,52,Serious,3,Physical,High,1,Middle,Yes,good
63,F,157,74,Free,0,Physical,Low,0,Middle,No,bad
56,M,167,98,Serious,6,Physical,High,1,Low,Yes,good
29,M,170,89,Serious,3,Physical,High,0,Middle,Yes,good
45,F,154,49,Free,2,Online,High,0,Middle,Yes,bad
53,M,170,73,Serious,4,Physical,High,0,Middle,Yes,good
40,M,150,58,Serious,3,Physical,High,0,Low,Yes,good
43,F,184,76,Free,1,Online,Low,0,Low,Yes,bad
43,F,141,88,Serious,5,Physical,High,1,High,Yes,good
65,M,164,84,Free,2,Online,High,0,Low,No,bad
36,F,147,66,Serious,6,Physical,Low,1,Low,No,bad
49,M,167,72,Serious,4,Online,High,0,Middle,Yes,bad
52,M,190,69,Serious,5,Online,Low,0,Middle,Yes,bad
36,M,148,61,Free,3,Physical,High,1,Middle,Yes,bad
63,F,156,100,Free,5,Physical,High,0,Low,Yes,bad
36,F,188,72,Free,0,Online,Low,0,High,No,bad
41,M,174,73,Serious,6,Physical,Low,1,High,Yes,bad
43,M,151,85,Serious,2,Physical,High,0,Low,No,bad
41,M,176,87,Serious,3,Physical,High,1,Middle,Yes,good
47,M,147,89,Serious,1,Physical,Low,1,High,No,bad
56,F,178,82,Serious,6,Online,Low,0,Middle,No,bad
55,M,185,55,Free,0,Physical,High,1,Middle,No,bad
48,M,161,52,Free,6,Online,High,1,High,No,bad
48,M,177,79,Serious,4,Physical,High,1,Middle,Yes,good
46,F,140,47,Serious,6,Physical,High,1,High,Yes,good
53,M,186,81,Serious,6,Physical,High,1,Low,Yes,good
50,F,179,74,Serious,3,Physical,High,0,High,Yes,good
52,M,160,63,Free,5,Physical,Low,1,Middle,No,bad
32,M,163,42,Serious,5,Physical,High,1,Middle,Yes,good
27,F,189,52,Serious,3,Physical,High,1,High,Yes,good
35,M,141,87,Serious,4,Online,High,1,High,No,bad
29,F,141,67,Serious,5,Physical,High,0,High,Yes,good
65,F,172,50,Free,3,Online,High,0,High,Yes,bad
37,M,168,89,Serious,4,Online,Low,0,Middle,No,bad
35,M,167,49,Serious,5,Physical,High,1,Middle,Yes,good
30,F,168,41,Serious,0,Online,High,0,Low,Yes,bad
54,M,174,67,Free,2,Online,Low,0,Middle,Yes,bad
52,M,188,83,Serious,5,Physical,High,1,Middle,No,bad
57,F,162,54,Serious,3,Physical,High,0,Middle,No,bad
47,F,144,49,Serious,4,Physical,High,0,High,Yes,good
65,F,182,78,Free,2,Physical,Low,1,Middle,No,bad
44,F,173,81,Serious,5,Physical,High,0,High,Yes,good
39,F,161,62,Free,1,Physical,High,0,High,No,bad
59,F,152,44,Free,2,Online,Low,0,Middle,Yes,bad
45,M,188,68,Serious,4,Physical,High,1,High,Yes,good
57,F,146,61,Free,4,Online,Low,0,Middle,Yes,bad
26,M,141,79,Serious,4,Physical,High,1,High,Yes,good
60,F,155,75,Serious,5,Physical,High,0,Middle,Yes,good
27,M,158,81,Serious,0,Physical,High,0,High,Yes,bad
25,F,181,41,Free,2,Online,Low,1,Low,Yes,bad
56,M,174,62,Serious,5,Physical,High,0,Low,Yes,good
38,F,148,89,Serious,3,Physical,High,1,Low,Yes,good
56,F,179,63,Free,6,Physical,High,1,Middle,Yes,bad
41,M,156,87,Free,4,Physical,High,0,Middle,Yes,bad
31,M,184,76,Serious,4,Physical,High,0,Low,Yes,good
64,M,152,83,Serious,3,Physical,High,0,High,Yes,good
55,M,166,89,Serious,3,Physical,High,1,Low,Yes,good
34,M,169,87,Free,2,Physical,High,0,Low,No,bad
33,F,183,50,Serious,6,Physical,High,0,High,Yes,good
30,M,173,85,Free,0,Physical,Low,0,Middle,No,bad
53,M,168,62,Serious,6,Online,High,0,High,No,bad
61,F,161,86,Serious,3,Physical,High,1,Low,Yes,good
40,F,163,53,Free,4,Physical,High,1,Low,No,bad
40,F,143,98,Serious,4,Physical,High,0,Middle,Yes,good
58,M,181,81,Serious,3,Physical,High,0,Middle,Yes,good
34,M,156,76,Serious,4,Physical,High,1,High,Yes,good
28,F,186,72,Serious,6,Physical,High,0,Low,Yes,good
39,F,187,93,Free,1,Online,High,0,Low,No,bad
64,M,151,47,Serious,4,Physical,High,0,Middle,Yes,good
61,F,142,74,Serious,3,Physical,High,1,Middle,Yes,good
60,F,179,95,Serious,5,Physical,High,0,Middle,Yes,good
51,F,159,41,Serious,6,Physical,High,0,Low,Yes,good
